Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_226_1231,VSS,Metal1,710.0800,909.4400,0.014817
FILLER_226_1227,VSS,Metal1,708.0200,909.7885,0.014817
FILLER_226_1221,VSS,Metal1,704.6600,909.7885,0.014817
FILLER_226_1205,VSS,Metal1,698.8320,909.9880,0.014817
FILLER_226_1169,VSS,Metal1,675.3600,909.4400,0.014817
FILLER_226_1165,VSS,Metal1,673.3000,909.7885,0.014817
FILLER_226_1151,VSS,Metal1,665.4600,909.7885,0.014817
FILLER_226_1144,VSS,Metal1,661.0800,909.4400,0.014817
FILLER_226_1140,VSS,Metal1,659.3000,909.7885,0.014817
FILLER_226_1087,VSS,Metal1,629.6200,909.7885,0.014817
FILLER_226_1017,VSS,Metal1,590.2400,909.4400,0.014815
FILLER_226_1013,VSS,Metal1,588.0000,909.4400,0.014815
FILLER_226_997,VSS,Metal1,578.7600,909.4400,0.014815
FILLER_226_995,VSS,Metal1,577.9200,909.4400,0.014815
FILLER_226_939,VSS,Metal1,546.2800,909.4400,0.014806
FILLER_226_903,VSS,Metal1,526.4000,909.4400,0.014803
FILLER_226_899,VSS,Metal1,524.3400,909.7885,0.014803
FILLER_226_891,VSS,Metal1,520.8530,909.9015,0.014803
FILLER_226_877,VSS,Metal1,511.8400,909.4400,0.014800
FILLER_226_874,VSS,Metal1,509.8800,909.4400,0.014799
FILLER_226_872,VSS,Metal1,509.0400,909.4400,0.014799
FILLER_226_852,VSS,Metal1,497.8400,909.4400,0.014798
FILLER_226_848,VSS,Metal1,495.7800,909.7885,0.014796
FILLER_226_837,VSS,Metal1,489.1600,909.4400,0.014795
FILLER_226_827,VSS,Metal1,483.5600,909.4400,0.014794
FILLER_226_823,VSS,Metal1,481.7800,909.7885,0.014794
FILLER_226_807,VSS,Metal1,475.9520,909.9880,0.014794
FILLER_226_803,VSS,Metal1,470.4000,909.4400,0.014793
FILLER_226_799,VSS,Metal1,468.3400,909.7885,0.014793
FILLER_226_794,VSS,Metal1,465.0800,909.4400,0.014787
FILLER_226_739,VSS,Metal1,434.2800,909.4400,0.014787
FILLER_226_737,VSS,Metal1,433.4400,909.4400,0.014787
FILLER_226_733,VSS,Metal1,431.2000,909.4400,0.014787
FILLER_226_698,VSS,Metal1,411.3200,909.4400,0.014787
FILLER_226_696,VSS,Metal1,410.4800,909.4400,0.014787
FILLER_226_671,VSS,Metal1,396.4800,909.4400,0.014787
FILLER_226_667,VSS,Metal1,394.4200,909.7885,0.014787
FILLER_226_649,VSS,Metal1,383.8800,909.4400,0.014784
FILLER_226_597,VSS,Metal1,354.7600,909.4400,0.014783
FILLER_226_594,VSS,Metal1,353.0800,909.4400,0.014783
FILLER_226_583,VSS,Metal1,346.9200,909.4400,0.014778
FILLER_226_575,VSS,Metal1,343.8930,909.9015,0.014778
FILLER_226_569,VSS,Metal1,339.0800,909.4400,0.014777
FILLER_226_527,VSS,Metal1,317.0130,909.9015,0.014766
FILLER_226_524,VSS,Metal1,313.8800,909.4400,0.014766
FILLER_226_522,VSS,Metal1,313.0400,909.4400,0.014766
FILLER_226_518,VSS,Metal1,310.9800,909.7885,0.014766
FILLER_226_510,VSS,Metal1,307.4930,909.9015,0.014766
FILLER_226_499,VSS,Metal1,299.8800,909.4400,0.014765
FILLER_226_467,VSS,Metal1,289.9640,910.0375,0.014764
FILLER_226_459,VSS,Metal1,277.4800,909.4400,0.014764
FILLER_226_457,VSS,Metal1,276.6400,909.4400,0.014764
FILLER_226_446,VSS,Metal1,270.4800,909.4400,0.014759
FILLER_226_442,VSS,Metal1,268.4200,909.7885,0.014759
FILLER_226_432,VSS,Metal1,262.3600,909.4400,0.014757
FILLER_226_428,VSS,Metal1,260.5800,909.7885,0.014757
FILLER_226_421,VSS,Metal1,256.4800,909.4400,0.014756
FILLER_226_417,VSS,Metal1,254.4200,909.7885,0.014755
FILLER_226_401,VSS,Metal1,248.5920,909.9880,0.014755
FILLER_226_392,VSS,Metal1,240.2400,909.4400,0.014755
FILLER_226_381,VSS,Metal1,234.2600,909.7885,0.014753
FILLER_226_373,VSS,Metal1,230.7730,909.9015,0.014752
FILLER_226_343,VSS,Metal1,212.5200,909.4400,0.014751
FILLER_226_327,VSS,Metal1,207.1520,909.9880,0.014751
FILLER_226_317,VSS,Metal1,197.9600,909.4400,0.014747
FILLER_226_309,VSS,Metal1,193.7600,909.4400,0.014741
FILLER_226_292,VSS,Metal1,184.4200,909.7885,0.014740
FILLER_226_257,VSS,Metal1,164.3600,909.4400,0.014738
FILLER_226_255,VSS,Metal1,163.5200,909.4400,0.014738
FILLER_226_218,VSS,Metal1,142.5200,909.4400,0.014736
FILLER_226_214,VSS,Metal1,140.7400,909.7885,0.014736
FILLER_226_198,VSS,Metal1,134.9120,909.9880,0.014719
FILLER_226_177,VSS,Metal1,119.5600,909.4400,0.014714
FILLER_226_173,VSS,Metal1,117.6000,909.4400,0.014713
FILLER_226_159,VSS,Metal1,109.9400,909.7885,0.014712
FILLER_226_146,VSS,Metal1,102.2000,909.4400,0.014705
FILLER_226_144,VSS,Metal1,101.3600,909.4400,0.014705
FILLER_226_140,VSS,Metal1,99.3000,909.7885,0.014705
FILLER_226_134,VSS,Metal1,95.4800,909.4400,0.014705
FILLER_226_107,VSS,Metal1,80.8200,909.7885,0.014703
FILLER_226_64,VSS,Metal1,56.7400,909.7885,0.014698
FILLER_226_37,VSS,Metal1,42.6130,909.9015,0.014696
FILLER_226_34,VSS,Metal1,39.4800,909.4400,0.014696
FILLER_226_32,VSS,Metal1,38.6400,909.4400,0.014696
FILLER_226_18,VSS,Metal1,30.8000,909.4400,0.014696
FILLER_225_1892,VSS,Metal1,1083.5520,908.8920,0.014802
FILLER_225_1886,VSS,Metal1,1077.0600,909.0910,0.014802
FILLER_225_1822,VSS,Metal1,1057.6845,908.8020,0.014802
FILLER_225_1819,VSS,Metal1,1039.0800,909.4400,0.014802
FILLER_225_1811,VSS,Metal1,1036.0530,908.9780,0.014802
FILLER_225_1797,VSS,Metal1,1026.7600,909.4400,0.014802
FILLER_225_1762,VSS,Metal1,1007.1600,909.4400,0.014802
FILLER_225_1760,VSS,Metal1,1006.3200,909.4400,0.014805
FILLER_225_1752,VSS,Metal1,1003.0130,908.9780,0.014805
FILLER_225_1749,VSS,Metal1,999.8800,909.4400,0.014806
FILLER_225_1741,VSS,Metal1,996.8530,908.9780,0.014806
FILLER_225_1734,VSS,Metal1,991.7600,909.4400,0.014806
FILLER_225_1730,VSS,Metal1,989.7000,909.0910,0.014806
FILLER_225_1720,VSS,Metal1,983.9200,909.4400,0.014806
FILLER_225_1716,VSS,Metal1,981.8600,909.0910,0.014807
FILLER_225_1682,VSS,Metal1,962.8200,909.0910,0.014808
FILLER_225_1664,VSS,Metal1,952.2800,909.4400,0.014809
FILLER_225_1662,VSS,Metal1,951.4400,909.4400,0.014810
FILLER_225_1608,VSS,Metal1,921.2000,909.4400,0.014819
FILLER_225_1604,VSS,Metal1,919.1400,909.0910,0.014819
FILLER_225_1561,VSS,Metal1,894.6000,909.4400,0.014821
FILLER_225_1553,VSS,Metal1,891.5730,908.9780,0.014821
FILLER_225_1542,VSS,Metal1,883.9600,909.4400,0.014821
FILLER_225_1538,VSS,Metal1,882.0000,909.4400,0.014821
FILLER_225_1534,VSS,Metal1,879.9400,909.0910,0.014822
FILLER_225_1482,VSS,Metal1,850.6400,909.4400,0.014827
FILLER_225_1469,VSS,Metal1,843.0800,909.4400,0.014827
FILLER_225_1421,VSS,Metal1,816.6600,909.0910,0.014827
FILLER_225_1406,VSS,Metal1,808.0800,909.4400,0.014827
FILLER_225_1398,VSS,Metal1,803.6000,909.4400,0.014820
FILLER_225_1360,VSS,Metal1,782.5000,909.0910,0.014819
FILLER_225_1332,VSS,Metal1,766.6400,909.4400,0.014819
FILLER_225_1328,VSS,Metal1,764.4000,909.4400,0.014819
FILLER_225_1301,VSS,Metal1,749.0000,909.4400,0.014819
FILLER_225_1299,VSS,Metal1,748.1600,909.4400,0.014819
FILLER_225_1295,VSS,Metal1,746.1000,909.0910,0.014818
FILLER_225_1262,VSS,Metal1,727.1600,909.4400,0.014818
FILLER_225_1259,VSS,Metal1,725.4800,909.4400,0.014817
FILLER_225_1255,VSS,Metal1,723.7000,909.0910,0.014817
FILLER_225_1122,VSS,Metal1,649.0400,909.4400,0.014817
FILLER_225_1119,VSS,Metal1,647.0800,909.4400,0.014816
FILLER_225_1103,VSS,Metal1,641.7120,908.8920,0.014816
FILLER_225_1087,VSS,Metal1,629.1600,909.4400,0.014817
FILLER_225_1085,VSS,Metal1,628.3200,909.4400,0.014816
FILLER_225_1081,VSS,Metal1,626.2600,909.0910,0.014816
FILLER_225_1074,VSS,Metal1,622.1600,909.4400,0.014816
FILLER_225_1070,VSS,Metal1,620.1000,909.0910,0.014816
FILLER_225_1052,VSS,Metal1,609.8400,909.4400,0.014816
FILLER_225_1048,VSS,Metal1,607.6000,909.4400,0.014815
FILLER_225_1038,VSS,Metal1,602.0000,909.4400,0.014815
FILLER_225_1034,VSS,Metal1,599.9400,909.0910,0.014815
FILLER_225_994,VSS,Metal1,577.0800,909.4400,0.014815
FILLER_225_992,VSS,Metal1,576.2400,909.4400,0.014809
FILLER_225_982,VSS,Metal1,570.6400,909.4400,0.014807
FILLER_225_979,VSS,Metal1,568.6800,909.4400,0.014807
FILLER_225_908,VSS,Metal1,529.2000,909.4400,0.014806
FILLER_225_904,VSS,Metal1,527.1400,909.0910,0.014805
FILLER_225_896,VSS,Metal1,523.6530,908.9780,0.014803
FILLER_225_876,VSS,Metal1,511.2800,909.4400,0.014800
FILLER_225_860,VSS,Metal1,505.6320,908.8920,0.014799
FILLER_225_850,VSS,Metal1,496.7200,909.4400,0.014796
FILLER_225_842,VSS,Metal1,493.4130,908.9780,0.014795
FILLER_225_836,VSS,Metal1,489.0600,909.0910,0.014795
FILLER_225_825,VSS,Metal1,482.4400,909.4400,0.014794
FILLER_225_821,VSS,Metal1,480.6600,909.0910,0.014794
FILLER_225_813,VSS,Metal1,477.1730,908.9780,0.014794
FILLER_225_799,VSS,Metal1,468.3400,909.0910,0.014793
FILLER_225_785,VSS,Metal1,460.0400,909.4400,0.014787
FILLER_225_783,VSS,Metal1,459.2000,909.4400,0.014787
FILLER_225_772,VSS,Metal1,452.7600,909.4400,0.014787
FILLER_225_723,VSS,Metal1,425.3200,909.4400,0.014787
FILLER_225_706,VSS,Metal1,416.0800,909.4400,0.014787
FILLER_225_702,VSS,Metal1,414.0200,909.0910,0.014787
FILLER_225_665,VSS,Metal1,392.8400,909.4400,0.014786
FILLER_225_647,VSS,Metal1,383.0400,909.4400,0.014784
FILLER_225_629,VSS,Metal1,372.6800,909.4400,0.014783
FILLER_225_625,VSS,Metal1,370.9000,909.0910,0.014783
FILLER_225_587,VSS,Metal1,349.6200,909.0910,0.014779
FILLER_225_575,VSS,Metal1,342.9000,909.0910,0.014778
FILLER_225_567,VSS,Metal1,339.4130,908.9780,0.014777
FILLER_225_547,VSS,Metal1,326.7600,909.4400,0.014768
FILLER_225_486,VSS,Metal1,293.0600,909.0910,0.014764
FILLER_225_454,VSS,Metal1,282.6840,908.8420,0.014764
FILLER_225_441,VSS,Metal1,268.8530,908.9780,0.014759
FILLER_225_430,VSS,Metal1,261.5200,909.4400,0.014757
FILLER_225_422,VSS,Metal1,258.2130,908.9780,0.014757
FILLER_225_416,VSS,Metal1,253.8600,909.0910,0.014755
FILLER_225_408,VSS,Metal1,250.3730,908.9780,0.014755
FILLER_225_392,VSS,Metal1,243.5520,908.8920,0.014755
FILLER_225_383,VSS,Metal1,234.9200,909.4400,0.014753
FILLER_225_379,VSS,Metal1,233.1400,909.0910,0.014752
FILLER_225_352,VSS,Metal1,217.5600,909.4400,0.014752
FILLER_225_314,VSS,Metal1,196.5600,909.4400,0.014744
FILLER_225_288,VSS,Metal1,181.7200,909.4400,0.014739
FILLER_225_286,VSS,Metal1,180.8800,909.4400,0.014739
FILLER_225_282,VSS,Metal1,178.8200,909.0910,0.014739
FILLER_225_264,VSS,Metal1,171.8720,908.8920,0.014739
FILLER_225_259,VSS,Metal1,165.4800,909.4400,0.014738
FILLER_225_208,VSS,Metal1,137.2000,909.4400,0.014719
FILLER_225_204,VSS,Metal1,135.1400,909.0910,0.014719
FILLER_225_172,VSS,Metal1,116.7600,909.4400,0.014712
FILLER_225_170,VSS,Metal1,115.9200,909.4400,0.014712
FILLER_225_162,VSS,Metal1,112.6130,908.9780,0.014712
FILLER_225_138,VSS,Metal1,98.0000,909.4400,0.014705
FILLER_225_126,VSS,Metal1,91.2800,909.4400,0.014704
FILLER_225_120,VSS,Metal1,87.6400,909.4400,0.014703
FILLER_225_112,VSS,Metal1,84.6130,908.9780,0.014703
FILLER_225_87,VSS,Metal1,69.1600,909.4400,0.014700
FILLER_225_85,VSS,Metal1,68.3200,909.4400,0.014700
FILLER_225_77,VSS,Metal1,65.0130,908.9780,0.014700
FILLER_225_68,VSS,Metal1,58.8000,909.4400,0.014699
FILLER_225_64,VSS,Metal1,56.7400,909.0910,0.014698
FILLER_225_56,VSS,Metal1,53.2530,908.9780,0.014697
FILLER_225_42,VSS,Metal1,43.9600,909.4400,0.014696
FILLER_225_34,VSS,Metal1,40.9330,908.9780,0.014696
FILLER_225_6,VSS,Metal1,27.3920,908.8920,0.014696
FILLER_224_1907,VSS,Metal1,1088.3600,901.6000,0.014788
FILLER_224_1905,VSS,Metal1,1087.5200,901.6000,0.014788
FILLER_224_1889,VSS,Metal1,1081.8720,902.1480,0.014788
FILLER_224_1857,VSS,Metal1,1068.3640,902.1975,0.014788
FILLER_224_1851,VSS,Metal1,1057.4600,901.9485,0.014788
FILLER_224_1787,VSS,Metal1,1038.0845,902.2375,0.014788
FILLER_224_1784,VSS,Metal1,1019.4800,901.6000,0.014788
FILLER_224_1782,VSS,Metal1,1018.6400,901.6000,0.014788
FILLER_224_1774,VSS,Metal1,1015.3330,902.0615,0.014788
FILLER_224_1757,VSS,Metal1,1004.3600,901.6000,0.014794
FILLER_224_1755,VSS,Metal1,1003.5200,901.6000,0.014794
FILLER_224_1717,VSS,Metal1,982.4200,901.9485,0.014794
FILLER_224_1607,VSS,Metal1,920.8200,901.9485,0.014798
FILLER_224_1592,VSS,Metal1,912.2400,901.6000,0.014798
FILLER_224_1567,VSS,Metal1,899.4130,902.0615,0.014798
FILLER_224_1491,VSS,Metal1,855.6800,901.6000,0.014801
FILLER_224_1456,VSS,Metal1,835.8000,901.6000,0.014804
FILLER_224_1452,VSS,Metal1,834.0200,901.9485,0.014804
FILLER_224_1434,VSS,Metal1,823.4800,901.6000,0.014803
FILLER_224_1432,VSS,Metal1,822.6400,901.6000,0.014803
FILLER_224_1428,VSS,Metal1,820.5800,901.9485,0.014802
FILLER_224_1377,VSS,Metal1,791.5600,901.6000,0.014798
FILLER_224_1375,VSS,Metal1,790.7200,901.6000,0.014799
FILLER_224_1346,VSS,Metal1,774.4800,901.6000,0.014800
FILLER_224_1307,VSS,Metal1,752.6400,901.6000,0.014802
FILLER_224_1297,VSS,Metal1,747.0400,901.6000,0.014803
FILLER_224_1294,VSS,Metal1,745.0800,901.6000,0.014803
FILLER_224_1285,VSS,Metal1,740.3200,901.6000,0.014803
FILLER_224_1227,VSS,Metal1,708.0200,901.9485,0.014805
FILLER_224_1206,VSS,Metal1,696.2600,901.9485,0.014806
FILLER_224_1198,VSS,Metal1,692.7730,902.0615,0.014806
FILLER_224_1163,VSS,Metal1,671.7200,901.6000,0.014809
FILLER_224_1161,VSS,Metal1,670.8800,901.6000,0.014809
FILLER_224_1157,VSS,Metal1,668.8200,901.9485,0.014809
FILLER_224_1154,VSS,Metal1,666.6800,901.6000,0.014809
FILLER_224_1150,VSS,Metal1,664.9000,901.9485,0.014809
FILLER_224_1089,VSS,Metal1,630.2800,901.6000,0.014816
FILLER_224_1087,VSS,Metal1,629.4400,901.6000,0.014816
FILLER_224_1083,VSS,Metal1,627.2000,901.6000,0.014816
FILLER_224_1079,VSS,Metal1,625.1400,901.9485,0.014816
FILLER_224_1063,VSS,Metal1,619.3120,902.1480,0.014816
FILLER_224_1027,VSS,Metal1,595.8400,901.6000,0.014819
FILLER_224_1005,VSS,Metal1,583.5200,901.6000,0.014818
FILLER_224_989,VSS,Metal1,575.7330,902.0615,0.014799
FILLER_224_918,VSS,Metal1,534.5200,901.6000,0.014799
FILLER_224_908,VSS,Metal1,529.2000,901.6000,0.014787
FILLER_224_904,VSS,Metal1,527.1400,901.9485,0.014787
FILLER_224_896,VSS,Metal1,523.6530,902.0615,0.014784
FILLER_224_887,VSS,Metal1,517.1600,901.6000,0.014784
FILLER_224_885,VSS,Metal1,516.3200,901.6000,0.014782
FILLER_224_877,VSS,Metal1,513.0130,902.0615,0.014782
FILLER_224_874,VSS,Metal1,509.8800,901.6000,0.014781
FILLER_224_847,VSS,Metal1,495.0400,901.6000,0.014779
FILLER_224_839,VSS,Metal1,491.7330,902.0615,0.014778
FILLER_224_821,VSS,Metal1,480.6600,901.9485,0.014778
FILLER_224_815,VSS,Metal1,477.1200,901.6000,0.014779
FILLER_224_807,VSS,Metal1,473.8130,902.0615,0.014779
FILLER_224_785,VSS,Metal1,460.3200,901.6000,0.014782
FILLER_224_737,VSS,Metal1,433.1600,901.6000,0.014781
FILLER_224_634,VSS,Metal1,375.4800,901.6000,0.014781
FILLER_224_630,VSS,Metal1,373.7000,901.9485,0.014781
FILLER_224_611,VSS,Metal1,363.0600,901.9485,0.014780
FILLER_224_542,VSS,Metal1,324.4200,901.9485,0.014784
FILLER_224_517,VSS,Metal1,311.4130,902.0615,0.014784
FILLER_224_465,VSS,Metal1,280.8400,901.6000,0.014783
FILLER_224_457,VSS,Metal1,277.8130,902.0615,0.014783
FILLER_224_454,VSS,Metal1,274.6800,901.6000,0.014757
FILLER_224_452,VSS,Metal1,273.8400,901.6000,0.014757
FILLER_224_440,VSS,Metal1,266.8400,901.6000,0.014757
FILLER_224_405,VSS,Metal1,247.2400,901.6000,0.014757
FILLER_224_403,VSS,Metal1,246.4000,901.6000,0.014754
FILLER_224_395,VSS,Metal1,243.0930,902.0615,0.014754
FILLER_224_384,VSS,Metal1,235.4800,901.6000,0.014752
FILLER_224_345,VSS,Metal1,213.6400,901.6000,0.014750
FILLER_224_313,VSS,Metal1,196.0000,901.6000,0.014745
FILLER_224_304,VSS,Metal1,191.1400,901.9485,0.014742
FILLER_224_264,VSS,Metal1,168.2800,901.6000,0.014746
FILLER_224_253,VSS,Metal1,162.1200,901.6000,0.014746
FILLER_224_251,VSS,Metal1,161.2800,901.6000,0.014746
FILLER_224_247,VSS,Metal1,159.2200,901.9485,0.014746
FILLER_224_243,VSS,Metal1,156.8000,901.6000,0.014748
FILLER_224_207,VSS,Metal1,136.6400,901.6000,0.014744
FILLER_224_203,VSS,Metal1,134.5800,901.9485,0.014744
FILLER_224_195,VSS,Metal1,131.0930,902.0615,0.014744
FILLER_224_185,VSS,Metal1,124.3200,901.6000,0.014729
FILLER_224_164,VSS,Metal1,112.2800,901.6000,0.014693
FILLER_224_156,VSS,Metal1,109.2530,902.0615,0.014693
FILLER_224_149,VSS,Metal1,104.1600,901.6000,0.014693
FILLER_224_131,VSS,Metal1,93.8000,901.6000,0.014691
FILLER_224_123,VSS,Metal1,90.7730,902.0615,0.014689
FILLER_224_107,VSS,Metal1,83.9520,902.1480,0.014689
FILLER_224_103,VSS,Metal1,78.4000,901.6000,0.014687
FILLER_224_98,VSS,Metal1,75.3200,901.6000,0.014687
FILLER_224_96,VSS,Metal1,74.4800,901.6000,0.014685
FILLER_224_88,VSS,Metal1,71.1730,902.0615,0.014685
FILLER_224_72,VSS,Metal1,64.3520,902.1480,0.014684
FILLER_224_51,VSS,Metal1,49.0000,901.6000,0.014679
FILLER_224_47,VSS,Metal1,47.2200,901.9485,0.014679
FILLER_224_34,VSS,Metal1,39.4800,901.6000,0.014679
FILLER_224_26,VSS,Metal1,36.4530,902.0615,0.014679
FILLER_224_2,VSS,Metal1,25.1520,902.1480,0.014679
FILLER_223_1892,VSS,Metal1,1083.5520,901.0520,0.014788
FILLER_223_1886,VSS,Metal1,1077.0600,901.2510,0.014788
FILLER_223_1822,VSS,Metal1,1057.6845,900.9620,0.014788
FILLER_223_1819,VSS,Metal1,1039.0800,901.6000,0.014788
FILLER_223_1803,VSS,Metal1,1033.7120,901.0520,0.014788
FILLER_223_1754,VSS,Metal1,1002.6800,901.6000,0.014794
FILLER_223_1752,VSS,Metal1,1001.8400,901.6000,0.014794
FILLER_223_1749,VSS,Metal1,999.8800,901.6000,0.014794
FILLER_223_1708,VSS,Metal1,976.9200,901.6000,0.014794
FILLER_223_1696,VSS,Metal1,970.6600,901.2510,0.014794
FILLER_223_1686,VSS,Metal1,964.8800,901.6000,0.014794
FILLER_223_1682,VSS,Metal1,962.8200,901.2510,0.014794
FILLER_223_1678,VSS,Metal1,960.4000,901.6000,0.014795
FILLER_223_1643,VSS,Metal1,940.9800,901.2510,0.014796
FILLER_223_1593,VSS,Metal1,912.9800,901.2510,0.014798
FILLER_223_1585,VSS,Metal1,909.4930,901.1380,0.014798
FILLER_223_1550,VSS,Metal1,888.4400,901.6000,0.014798
FILLER_223_1542,VSS,Metal1,885.4130,901.1380,0.014798
FILLER_223_1502,VSS,Metal1,862.0200,901.2510,0.014799
FILLER_223_1488,VSS,Metal1,854.1800,901.2510,0.014801
FILLER_223_1482,VSS,Metal1,850.3600,901.6000,0.014804
FILLER_223_1480,VSS,Metal1,849.5200,901.6000,0.014804
FILLER_223_1474,VSS,Metal1,845.8800,901.6000,0.014804
FILLER_223_1472,VSS,Metal1,845.0400,901.6000,0.014804
FILLER_223_1468,VSS,Metal1,842.8000,901.6000,0.014804
FILLER_223_1431,VSS,Metal1,822.2600,901.2510,0.014803
FILLER_223_1423,VSS,Metal1,818.7730,901.1380,0.014801
FILLER_223_1383,VSS,Metal1,794.9200,901.6000,0.014798
FILLER_223_1381,VSS,Metal1,794.0800,901.6000,0.014798
FILLER_223_1377,VSS,Metal1,792.0200,901.2510,0.014798
FILLER_223_1368,VSS,Metal1,786.5200,901.6000,0.014799
FILLER_223_1366,VSS,Metal1,785.6800,901.6000,0.014799
FILLER_223_1358,VSS,Metal1,782.3730,901.1380,0.014799
FILLER_223_1344,VSS,Metal1,773.0800,901.6000,0.014800
FILLER_223_1342,VSS,Metal1,772.2400,901.6000,0.014800
FILLER_223_1305,VSS,Metal1,751.2400,901.6000,0.014802
FILLER_223_1303,VSS,Metal1,750.4000,901.6000,0.014802
FILLER_223_1299,VSS,Metal1,748.3400,901.2510,0.014802
FILLER_223_1282,VSS,Metal1,738.3600,901.6000,0.014803
FILLER_223_1278,VSS,Metal1,736.5800,901.2510,0.014803
FILLER_223_1244,VSS,Metal1,717.0800,901.6000,0.014804
FILLER_223_1242,VSS,Metal1,716.2400,901.6000,0.014804
FILLER_223_1192,VSS,Metal1,687.9600,901.6000,0.014809
FILLER_223_1188,VSS,Metal1,686.0000,901.6000,0.014809
FILLER_223_1128,VSS,Metal1,652.1200,901.6000,0.014809
FILLER_223_1126,VSS,Metal1,651.2800,901.6000,0.014809
FILLER_223_1122,VSS,Metal1,649.2200,901.2510,0.014809
FILLER_223_1118,VSS,Metal1,646.8000,901.6000,0.014809
FILLER_223_1110,VSS,Metal1,643.4930,901.1380,0.014808
FILLER_223_1065,VSS,Metal1,616.8400,901.6000,0.014816
FILLER_223_1063,VSS,Metal1,616.0000,901.6000,0.014816
FILLER_223_1059,VSS,Metal1,613.9400,901.2510,0.014818
FILLER_223_1052,VSS,Metal1,609.8400,901.6000,0.014818
FILLER_223_1010,VSS,Metal1,586.0400,901.6000,0.014819
FILLER_223_1002,VSS,Metal1,583.0130,901.1380,0.014818
FILLER_223_990,VSS,Metal1,574.8400,901.6000,0.014799
FILLER_223_982,VSS,Metal1,571.8130,901.1380,0.014798
FILLER_223_970,VSS,Metal1,563.9200,901.6000,0.014798
FILLER_223_954,VSS,Metal1,558.2720,901.0520,0.014798
FILLER_223_946,VSS,Metal1,550.6600,901.2510,0.014799
FILLER_223_899,VSS,Metal1,523.8800,901.6000,0.014784
FILLER_223_895,VSS,Metal1,522.1000,901.2510,0.014784
FILLER_223_883,VSS,Metal1,514.9200,901.6000,0.014782
FILLER_223_881,VSS,Metal1,514.0800,901.6000,0.014782
FILLER_223_877,VSS,Metal1,512.0200,901.2510,0.014782
FILLER_223_842,VSS,Metal1,492.4200,901.2510,0.014778
FILLER_223_819,VSS,Metal1,479.0800,901.6000,0.014779
FILLER_223_817,VSS,Metal1,478.2400,901.6000,0.014779
FILLER_223_795,VSS,Metal1,466.1000,901.2510,0.014780
FILLER_223_787,VSS,Metal1,462.6130,901.1380,0.014781
FILLER_223_718,VSS,Metal1,422.9800,901.2510,0.014781
FILLER_223_702,VSS,Metal1,413.5600,901.6000,0.014782
FILLER_223_636,VSS,Metal1,376.6000,901.6000,0.014782
FILLER_223_632,VSS,Metal1,374.8200,901.2510,0.014781
FILLER_223_628,VSS,Metal1,372.4000,901.6000,0.014781
FILLER_223_620,VSS,Metal1,369.0930,901.1380,0.014781
FILLER_223_559,VSS,Metal1,333.4800,901.6000,0.014780
FILLER_223_557,VSS,Metal1,332.6400,901.6000,0.014780
FILLER_223_489,VSS,Metal1,294.2800,901.6000,0.014787
FILLER_223_481,VSS,Metal1,291.2530,901.1380,0.014787
FILLER_223_475,VSS,Metal1,286.4400,901.6000,0.014786
FILLER_223_462,VSS,Metal1,280.6130,901.1380,0.014783
FILLER_223_456,VSS,Metal1,275.8000,901.6000,0.014758
FILLER_223_448,VSS,Metal1,272.7730,901.1380,0.014757
FILLER_223_394,VSS,Metal1,241.5400,901.2510,0.014754
FILLER_223_386,VSS,Metal1,238.0530,901.1380,0.014753
FILLER_223_314,VSS,Metal1,196.5600,901.6000,0.014745
FILLER_223_310,VSS,Metal1,194.5000,901.2510,0.014745
FILLER_223_282,VSS,Metal1,178.8200,901.2510,0.014745
FILLER_223_214,VSS,Metal1,140.2800,901.6000,0.014748
FILLER_223_212,VSS,Metal1,139.4400,901.6000,0.014748
FILLER_223_208,VSS,Metal1,137.2000,901.6000,0.014744
FILLER_223_192,VSS,Metal1,131.5520,901.0520,0.014744
FILLER_223_178,VSS,Metal1,120.1200,901.6000,0.014728
FILLER_223_172,VSS,Metal1,116.7600,901.6000,0.014695
FILLER_223_170,VSS,Metal1,115.9200,901.6000,0.014695
FILLER_223_166,VSS,Metal1,113.8600,901.2510,0.014694
FILLER_223_160,VSS,Metal1,110.0400,901.6000,0.014693
FILLER_223_158,VSS,Metal1,109.2000,901.6000,0.014693
FILLER_223_142,VSS,Metal1,103.5520,901.0520,0.014693
FILLER_223_136,VSS,Metal1,97.0600,901.2510,0.014692
FILLER_223_128,VSS,Metal1,93.5730,901.1380,0.014691
FILLER_223_115,VSS,Metal1,84.8400,901.6000,0.014689
FILLER_223_111,VSS,Metal1,83.0600,901.2510,0.014689
FILLER_223_89,VSS,Metal1,70.2800,901.6000,0.014685
FILLER_223_85,VSS,Metal1,68.5000,901.2510,0.014684
FILLER_223_77,VSS,Metal1,65.0130,901.1380,0.014684
FILLER_223_54,VSS,Metal1,50.6800,901.6000,0.014680
FILLER_223_52,VSS,Metal1,49.8400,901.6000,0.014680
FILLER_223_44,VSS,Metal1,46.5330,901.1380,0.014679
FILLER_223_38,VSS,Metal1,41.7200,901.6000,0.014679
FILLER_223_10,VSS,Metal1,26.5000,901.2510,0.014679
FILLER_223_2,VSS,Metal1,23.0130,901.1380,0.014679
FILLER_222_1907,VSS,Metal1,1088.3600,893.7600,0.014769
FILLER_222_1905,VSS,Metal1,1087.5200,893.7600,0.014769
